document ID,InterventionID,Authors,document PY,document title,framing_unit ['Interaction social comparison and reward'],framing_unit CO2,5. framing_unit Color,5. framing_unit colors,framing_unit Energy efficiency (R value),framing_unit health,framing_unit kWh,5. framing_unit None,framing_unit other environmental framing,framing_unit Reward ($),framing_unit savings $,framing_unit therms (heat),intervention base_data_collection,intervention co2_savings_calculated,interventionDuration,interventionFollowup,intervention medium,Awareness Campaign,Bills,co-investments1,Commitment strategies,Competition,Critical Peak Pricing,Dynamic Pricing,Gamification,Goal setting,Historical,Home audits,Home Energy Report,In home display,Moral suasion,Peak Load Pricing,peer comparison,Real-time Pricing,Rewards,tips,ToU,intervention timing,interventionTreatmentPeriod,Baseline Consumption,Opt_in,Randomisation method,coefficient,coefficient_sd,coefficient_sd_type,control_mean,control_sample_size,control_sd,control_type,controls Electricity use,controls Energy prices,controls Environmental attitudes,controls HH controls (demographics),controls None - base model,controls Residence controls,controls Seasonal controls,controls Weather controls,dependent_variable,diff_mean,effect_direction,geographic_location,geographic_scope,page,pooled_sd,significance_test,statistical_technique,study_design,test_statistic,total_sample_size,treated_mean,treated_sd,treatment_sample_size,MonetaryIncentives,Information,Feedback,SocialComparison,Motivation,inter_med_mail,inter_med_webportal,inter_med_homevisit,inter_med_inhomedisplay,inter_med_meter,inter_med_poster,inter_time_ondemand,inter_time_daily,inter_time_week,inter_time_month,inter_time_h1,inter_time_h2,inter_time_higher,city,state,country,r_coefficient,smd1,smd2,smd,zi,var_smd,vi,PercentChange,All
3284623,399,"Hammerstrom, D",2007,"Pacific Northwest Grid Wise Test bed Demonstration Projects, Part1. Olympic Peninsula Project. Pacific Northwest National Laboratory Report Number PNNL- 17167, prepared for US Department of Energy under contract DE-AC05-76L01830.",0,0,NA,NA,0,0,1,NA,0,1,0,0,NA,0,52,NA,['Web portal'],0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,['On demand'],52,NA,1,None,NA,NA,-999,47,22,24,actual control,0,0,0,0,1,0,0,0,Avg daily electricity consumption (kWh),8,-1,"Washington and Oregon states, USA",Municipal,89,26.83,t-test,Difference of means,Pre-test/post-test,NA,112,39,29,26,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,Washington and Oregon states,United States,0.147457093,0.298173686,NA,0.298173686,0.148540006,0.084842204,0.094491118,17.0212766,1
3284623,400,"Hammerstrom, D",2007,"Pacific Northwest Grid Wise Test bed Demonstration Projects, Part1. Olympic Peninsula Project. Pacific Northwest National Laboratory Report Number PNNL- 17167, prepared for US Department of Energy under contract DE-AC05-76L01830.",0,0,NA,NA,0,0,1,NA,0,1,0,0,NA,0,52,NA,['Web portal'],0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,['On demand'],52,NA,1,None,NA,NA,-999,47,22,24,actual control,0,0,0,0,1,0,0,0,Avg daily electricity consumption (kWh),2,-1,"Washington and Oregon, USA",Municipal,89,22.93,t-test,Difference of means,Pre-test/post-test,NA,112,49,22,26,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,Washington and Oregon,United States,0.043569577,0.08722198,NA,0.08722198,0.043597178,0.083995331,0.094491118,-4.255319149,1
3284623,401,"Hammerstrom, D",2007,"Pacific Northwest Grid Wise Test bed Demonstration Projects, Part1. Olympic Peninsula Project. Pacific Northwest National Laboratory Report Number PNNL- 17167, prepared for US Department of Energy under contract DE-AC05-76L01830.",0,0,NA,NA,0,0,1,NA,0,1,0,0,NA,0,52,NA,['Web portal'],0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,['On demand'],52,NA,1,None,NA,NA,-999,47,22,24,actual control,0,0,0,0,1,0,0,0,Avg daily electricity consumption (kWh),0,-1,"Washington and Oregon states, USA",Municipal,89,25.106,t-test,Difference of means,Pre-test/post-test,NA,112,47,26,26,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,Washington and Oregon states,United States,0,0,NA,0,0,0.083916084,0.094491118,0,1
768278,166,"Schleich, J; Faure, C; Klobasa, M",2017,Persistence of the effects of providing feedback alongside smart metering devices on household electricity demand,0,0,NA,NA,0,0,1,NA,0,0,0,0,0,0,44,0,"['Mail', 'Web portal']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,['On demand'],44,NA,0,Household level,0.055,0.031,Clustered at household level,NA,283,NA,actual control,0,0,0,1,0,1,1,0,Annual HH electricity consumption,NA,-1,"Linz, Austria",City,228,NA,t-test,Random effects regression,Control-treatment,1.774,882,NA,NA,599,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,NA,Linz,Austria,0.059627403,NA,NA,NA,0.059698221,NA,0.033671751,NA,1
764302,365,"Havas, L; Ballweg, J; Penna, C; Race, D",2015,Power to change: Analysis of household participation in a renewable energy and energy efficiency programme in Central Australia,0,0,NA,NA,0,0,0,NA,1,0,0,0,52,0,104,0,['Home visit'],1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"['One-time', ""['One-time']""]",52,9019,1,not done,2.5,NA,not provided,NA,6800,NA,actual control,0,0,0,0,1,0,0,0,Percent reduction in energy consumption,NA,-1,"Alice Springs, Northern Territory, Australia",City,330,NA,t-test,OLS regression,Difference in Difference,1.645063,7296,NA,NA,496,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Alice Springs, Northern Territory,Australia,0.019255712,NA,NA,NA,0.019258093,NA,0.011707323,2.5,1
3724112,469,"Ghesla, C; Grieder, M; Schmitz, J; Stadelmann, M",2020,Pro-environmental incentives and loss aversion: A field experiment on electricity saving behavior,0,0,NA,NA,0,0,1,NA,0,0,0,0,4,0,20,4,['Mail'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['One-time'],16,3927,1,household level,0.274,0.178,standard errors clustered at the household level,NA,374,NA,actual control,0,0,0,0,1,0,0,0,Avg daily electricity consumption (kWh),NA,-1,Southern Germany,state,7,NA,t-test,Household Fixed effects regression,Difference in Difference,1.539,1472,NA,NA,372,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,Germany,0.040080727,NA,NA,NA,0.040102211,NA,0.026064302,2.546727782,1
3724112,470,"Ghesla, C; Grieder, M; Schmitz, J; Stadelmann, M",2020,Pro-environmental incentives and loss aversion: A field experiment on electricity saving behavior,0,0,NA,NA,0,0,0,NA,1,0,0,0,4,0,20,4,['Mail'],0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,['One-time'],16,3983,1,household level,0.347,0.171,standard errors clustered at the household level,NA,374,NA,actual control,0,0,0,0,1,0,0,0,Avg daily electricity consumption (kWh),NA,-1,Southern Germany,state,7,NA,t-test,Household Fixed effects regression,Difference in Difference,2.029,1472,NA,NA,364,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,Germany,0.05281067,NA,NA,NA,0.052859848,NA,0.026064302,3.179889531,1
3724112,471,"Ghesla, C; Grieder, M; Schmitz, J; Stadelmann, M",2020,Pro-environmental incentives and loss aversion: A field experiment on electricity saving behavior,0,0,NA,NA,0,0,0,NA,1,0,0,0,4,0,20,4,['Mail'],0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,['One-time'],16,3932,1,household level,0.471,0.16,standard errors clustered at the household level,NA,374,NA,actual control,0,0,0,0,1,0,0,0,Avg daily electricity consumption (kWh),NA,-1,Southern Germany,state,7,NA,t-test,Household Fixed effects regression,Difference in Difference,2.94375,1472,NA,NA,362,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,Germany,0.076501935,NA,NA,NA,0.076651705,NA,0.026064302,4.372202442,1
880872,327,"McClelland, Lou; Belsten, Laura",1979,"PROMOTING ENERGY CONSERVATION IN UNIVERSITY DORMITORIES BY PHYSICAL, POLICY AND RESIDENT BEHAVIOR CHANGES.",0,0,NA,NA,0,0,1,NA,0,1,0,0,14,0,28,8,"['Mail', 'Posters']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['bi-weekly', 'weekly']",6,1401,0,not done,NA,NA,not provided,3.84,0,NA,actual control,0,0,0,0,0,0,0,1,Avg daily electricity consumption (kWh),0.895,-1,"Colorado Springs, Colorado, United States",Dormitories,34,NA,F-test,Difference of means,Pre-test/post-test,38.78,1000,3.44,NA,1000,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,Colorado Springs, Colorado,United States,0.137917292,NA,0.27849596,0.27849596,0.138801859,0.00201939,0.031622777,10.41666667,1
880872,485,"McClelland, Lou; Belsten, Laura",1979,"PROMOTING ENERGY CONSERVATION IN UNIVERSITY DORMITORIES BY PHYSICAL, POLICY AND RESIDENT BEHAVIOR CHANGES.",0,0,NA,NA,0,0,1,NA,0,0,0,0,14,0,26,2,"['Mail', 'Posters']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,['monthly'],10,1668,0,not done,NA,NA,not provided,4.57,0,NA,actual control,0,0,0,0,0,0,0,1,Avg daily electricity consumption (kWh),0.72,-1,"Colorado Springs, Colorado, United States",Dormitories,34,NA,F-test,Difference of means,Pre-test/post-test,384.43,1000,3.85,NA,1000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Colorado Springs, Colorado,United States,0.401528473,NA,0.876846623,0.876846623,0.425469868,0.002192215,0.031622777,15.75492341,1
880872,486,"McClelland, Lou; Belsten, Laura",1979,"PROMOTING ENERGY CONSERVATION IN UNIVERSITY DORMITORIES BY PHYSICAL, POLICY AND RESIDENT BEHAVIOR CHANGES.",0,0,NA,NA,0,0,1,NA,0,0,0,0,14,0,26,2,"['Mail', 'Posters']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,['monthly'],10,1529,0,not done,NA,NA,not provided,4.19,0,NA,actual control,0,0,0,0,0,0,0,1,Avg daily electricity consumption (kWh),0.51,-1,"Colorado Springs, Colorado, United States",Dormitories,34,NA,F-test,Difference of means,Pre-test/post-test,74.08,1000,3.68,NA,1000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Colorado Springs, Colorado,United States,0.188989526,NA,0.384915575,0.384915575,0.191289059,0.00203704,0.031622777,12.17183771,1
808802,350,"Houde, S; Todd, A; Sudarshan, A; Flora, JA; Armel, KC",2013,Real-time Feedback and Electricity Consumption: A Field Experiment Assessing the Potential for Savings and Persistence,0,0,NA,NA,0,0,1,NA,0,0,1,0,4,0,16,24,"['In-home display', 'Web portal']",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,['On demand'],12,7874,1,household level,0.0567,0.021,standard error,NA,313,NA,actual control,0,0,0,0,0,0,0,1,Log Household Monthly Average kWh/day,NA,-1,",,United States",Country,94,NA,t-test,Time & Household Fixed effects regression,Control-treatment,2.7,1065,NA,NA,752,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,NA,",",United States,0.082453223,NA,NA,NA,0.082640843,NA,0.030642571,5.67,1
808802,351,"Houde, S; Todd, A; Sudarshan, A; Flora, JA; Armel, KC",2013,Real-time Feedback and Electricity Consumption: A Field Experiment Assessing the Potential for Savings and Persistence,0,0,NA,NA,0,0,1,NA,0,0,1,0,4,0,16,24,"['In-home display', 'Web portal']",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,['On demand'],12,7096,1,household level,0.0497,0.0239,standard error,NA,217,NA,actual control,0,0,0,0,0,0,0,1,Log Average Hourly Electricity Consumption / Day,NA,-1,",California, United States",State,94,NA,t-test,Time & Household Fixed effects regression,Control-treatment,2.0795,705,NA,NA,488,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,California,United States,0.078079406,NA,NA,NA,0.078238656,NA,0.037662179,4.97,1
808802,352,"Houde, S; Todd, A; Sudarshan, A; Flora, JA; Armel, KC",2013,Real-time Feedback and Electricity Consumption: A Field Experiment Assessing the Potential for Savings and Persistence,0,0,NA,NA,0,0,1,NA,0,0,1,0,4,0,16,0,"['In-home display', 'Web portal']",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,['On demand'],12,7874,1,household level,0.0891,0.057,standard error,NA,313,NA,actual control,0,0,0,0,0,0,0,1,Log Average Hourly Electricity Consumption / Day,NA,-1,",,United States",Country,94,NA,t-test,Time & Household Fixed effects regression,Control-treatment,1.5632,1065,NA,NA,752,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,NA,",",United States,0.047845608,NA,NA,NA,0.047882168,NA,0.030642571,8.91,1
808802,353,"Houde, S; Todd, A; Sudarshan, A; Flora, JA; Armel, KC",2013,Real-time Feedback and Electricity Consumption: A Field Experiment Assessing the Potential for Savings and Persistence,0,0,NA,NA,0,0,1,NA,0,0,1,0,4,0,16,24,"['In-home display', 'Web portal']",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,['On demand'],12,7874,1,household level,0.0221,0.0482,standard error,NA,313,NA,actual control,0,0,0,0,0,0,0,1,Log Average Hourly Electricity Consumption / Day,NA,1,",,United States",Country,94,NA,t-test,OLS regression,Control-treatment,-0.4585,1065,NA,NA,752,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,NA,",",United States,-0.014048232,NA,NA,NA,-0.014049156,NA,0.030642571,-2.21,1
808802,354,"Houde, S; Todd, A; Sudarshan, A; Flora, JA; Armel, KC",2013,Real-time Feedback and Electricity Consumption: A Field Experiment Assessing the Potential for Savings and Persistence,0,0,NA,NA,0,0,1,NA,0,0,1,0,4,0,16,24,"['In-home display', 'Web portal']",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,['On demand'],12,7874,1,household level,0.0939,0.0574,standard error,NA,313,NA,actual control,0,0,0,0,0,0,0,1,Log Average Hourly Electricity Consumption / Day,NA,-1,",,United States",Country,94,NA,t-test,Time Fixed Effects,Control-treatment,1.6359,1065,NA,NA,752,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,NA,",",United States,0.050065318,NA,NA,NA,0.050107211,NA,0.030642571,9.39,1
808802,355,"Houde, S; Todd, A; Sudarshan, A; Flora, JA; Armel, KC",2013,Real-time Feedback and Electricity Consumption: A Field Experiment Assessing the Potential for Savings and Persistence,0,0,NA,NA,0,0,1,NA,0,0,1,0,4,0,16,NA,"['In-home display', 'Web portal']",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,['On demand'],12,7874,1,household level,0.0704,0.0669,standard error,NA,313,NA,actual control,0,0,0,1,0,0,0,1,Log Average Hourly Electricity Consumption / Day,NA,-1,United States,Country,94,NA,t-test,Time Fixed Effects,Control-treatment,1.0523,1065,NA,NA,752,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,NA,NA,United States,0.032228427,NA,NA,NA,0.032239592,NA,0.030642571,7.04,1
808730,168,"Carroll, J; Lyons, S; Denny, E",2014,Reducing household electricity demand through smart metering: The role of improved information about energy saving,0,0,NA,NA,0,0,1,NA,0,0,0,0,26,0,78,0,['Mail'],0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,monthly,52,2046,0,Household level,60.333,21.33,-999,NA,758,NA,actual control,0,0,0,0,1,0,0,0,Reduction in HH energy consumption over base kwh,NA,-1,Ireland,Country,-999,NA,t-test,Household Fixed effects regression,Difference in Difference,2.828,2722,NA,NA,672,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Ireland,0.054125045,NA,NA,NA,0.054177992,NA,0.019167079,2.948826979,1
808730,169,"Carroll, J; Lyons, S; Denny, E",2014,Reducing household electricity demand through smart metering: The role of improved information about energy saving,0,0,NA,NA,0,0,1,NA,0,0,0,0,26,0,78,0,['In-home display'],0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,['On demand'],52,2046,0,Household level,43.033,21.648,-999,NA,758,NA,actual control,0,0,0,0,1,0,0,0,Reduction in HH energy consumption over base kwh,NA,-1,Ireland,Country,-999,NA,t-test,Household Fixed effects regression,Difference in Difference,1.987,2722,NA,NA,636,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,Ireland,0.038057396,NA,NA,NA,0.038075786,NA,0.019167079,2.103274682,1
808730,170,"Carroll, J; Lyons, S; Denny, E",2014,Reducing household electricity demand through smart metering: The role of improved information about energy saving,0,0,NA,NA,0,0,1,NA,0,0,0,0,26,0,78,0,['Mail'],0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,bi-monthly,52,2046,0,Household level,7.127,21.467,-999,NA,758,NA,actual control,0,0,0,0,1,0,0,0,Reduction in HH energy consumption over base kwh,NA,-1,Ireland,Country,-999,NA,t-test,Household Fixed effects regression,Difference in Difference,0.331,2722,NA,NA,656,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Ireland,0.006344176,NA,NA,NA,0.006344261,NA,0.019167079,0.348338221,1
881091,364,"Brandon, G; Lewis, A",1999,Reducing household energy consumption: A qualitative and quantitative field study,0,0,NA,NA,0,0,1,NA,1,0,1,0,4,0,40,0,['Mail'],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,['monthly'],36,NA,1,household level,8.07,4.86,standard error,NA,NA,NA,actual control,1,0,1,0,0,1,0,1,Percent reduction in energy consumption,NA,-1,"Bath, Somerset, United Kingdom",City,82,NA,t-test,OLS regression,Pre-test/post-test,1.66,120,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Bath, Somerset,United Kingdom,0.149826085,NA,NA,NA,0.150962523,NA,0.091287093,8.07,1
810435,448,"Gaskell, G; Pike, R",1983,Residental energy use: An investigation of consumers and conservation strategies,0,0,NA,NA,0,0,0,NA,0,0,1,0,3,0,15,0,['Mail'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[""['None']""]",12,NA,0,Household level,NA,NA,-999,-999,40,NA,actual control,0,0,0,0,1,0,0,0,percentage change in gas consumption,15.5,-1,"London, UK",City,296,NA,F-test,ANOVA,Control-treatment,4.21,117,NA,NA,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,London,United Kingdom,0.223593521,NA,0.45880279,0.45880279,0.22743556,0.051315625,0.092450033,15.5,1
810435,449,"Gaskell, G; Pike, R",1983,Residental energy use: An investigation of consumers and conservation strategies,0,0,NA,NA,0,0,0,NA,0,0,1,0,3,0,15,0,['None'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['None'],12,NA,0,Household level,NA,NA,-999,-999,40,NA,actual control,0,0,0,0,1,0,0,0,percentage change in electricity consumption,9.5,-1,"London, UK",City,296,NA,F-test,ANOVA,Control-treatment,3.01,117,NA,NA,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,London,United Kingdom,0.190422403,NA,0.387943295,0.387943295,0.192775428,0.050940625,0.092450033,9.5,1
810477,160,"Battalio, R.; Kagel, J.; Winkler, R.; Winett, R.",1979,Residential Electricity Demand: An Experimental Study,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,12,6,['Home visit'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,['weekly'],4,NA,1,Household,2.55,NA,-999,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,Percent change in electricity consumption,NA,-1,"College Station, Texas, United States",-999,186,NA,t-test,OLS regression,Difference in Difference,1.66,100,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,College Station, Texas,United States,0.163759061,NA,NA,NA,0.165246919,NA,0.1,2.55,1
810477,473,"Battalio, R.; Kagel, J.; Winkler, R.; Winett, R.",1979,Residential Electricity Demand: An Experimental Study,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,12,6,['Home visit'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,['weekly'],4,NA,1,Household,3.63,NA,-999,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,Percent change in electricity consumption,NA,-1,"College Station, Texas, United States",-999,186,NA,t-test,OLS regression,Difference in Difference,1.66,100,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,College Station, Texas,United States,0.163759061,NA,NA,NA,0.165246919,NA,0.1,3.63,1
810477,474,"Battalio, R.; Kagel, J.; Winkler, R.; Winett, R.",1979,Residential Electricity Demand: An Experimental Study,0,0,NA,NA,0,0,0,1,0,0,0,0,2,0,12,6,['None'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['None'],4,NA,1,Household,8.18,NA,-999,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,Percent change in electricity consumption,NA,1,"College Station, Texas, United States",-999,186,NA,t-test,OLS regression,Difference in Difference,-1.66,100,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,College Station, Texas,United States,-0.163759061,NA,NA,NA,-0.165246919,NA,0.1,8.18,1
810477,475,"Battalio, R.; Kagel, J.; Winkler, R.; Winett, R.",1979,Residential Electricity Demand: An Experimental Study,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,12,6,['Home visit'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['weekly'],4,NA,1,Household,2.65,NA,-999,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,Percent change in electricity consumption,NA,-1,"College Station, Texas, United States",-999,186,NA,t-test,OLS regression,Difference in Difference,1.66,100,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,College Station, Texas,United States,0.163759061,NA,NA,NA,0.165246919,NA,0.1,2.65,1
892305,135,"Eguiguren-Cosmelli, JM",2018,Responsiveness of low-income households to hybrid price/non-price policies in the presence of energy shortages: evidence from Colombia,0,0,NA,NA,0,0,0,NA,0,1,0,0,2,0,4,0,['In-home display'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['monthly'],2,1551,0,"Not randomized, lower socio economic status population",0.00784,NA,-999,NA,7251,NA,Pre-test/post test,0,0,0,0,0,0,0,1,Avg daily electricity consumption (kWh),NA,-1,"Cali, Colombia",City,653,NA,t-test,Time & Household Fixed effects regression,Pre-test/post-test,3.291,7251,NA,NA,7251,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,Cali,Colombia,0.038619338,NA,NA,NA,0.038638555,NA,0.011743595,0.184500322,1
808863,174,"Allcott, H",2011,Rethinking real-time electricity pricing,0,0,NA,NA,0,0,1,NA,0,0,0,0,32,1,64,0,['None'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,None,32,859,1,Household level,NA,NA,-999,47.5,99,787,actual control,0,0,0,0,1,0,0,0,Reduction in HH energy consumption over base kwh,43.1,-1,"Chicago, Illinois, USA",City,828,708,t-test,Difference of means,Difference in Difference,NA,677,90.6,694,578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago, Illinois,United States,0.030423763,0.060875706,NA,0.060875706,0.030433155,0.011833851,0.038433122,5.017462165,1
420425,454,"Suter, JF; Shammin, MR",2013,Returns to residential energy efficiency and conservation measures: A field experiment,0,0,NA,NA,0,0,0,NA,0,1,0,0,130,0,207,34,['Mail'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['monthly'],43,NA,2,household level,1.19,0.549,robust standard errors clustered at the household level,NA,6,NA,actual control,0,0,0,1,0,0,1,0,Annual change in household natural gas consumption in ccf,NA,-1,"Oberlin College, Ohio, USA",College,556,NA,t-test,Time & Household Fixed effects regression,Difference in Difference,2.16,24,NA,NA,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Oberlin College, Ohio,United States,0.403434684,NA,NA,NA,0.427744562,NA,0.204124145,1.19,1
420425,455,"Suter, JF; Shammin, MR",2013,Returns to residential energy efficiency and conservation measures: A field experiment,0,0,NA,NA,0,0,0,NA,0,0,0,0,156,0,190,23,['Mail'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,['monthly'],21,NA,2,household level,0.463,0.825,robust standard errors clustered at the household level,NA,6,NA,actual control,0,0,0,1,0,0,1,0,Annual change in household natural gas consumption in ccf,NA,1,"Oberlin College, Ohio, USA",College,556,NA,t-test,Time & Household Fixed effects regression,Difference in Difference,-0.5809,24,NA,NA,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Oberlin College, Ohio,United States,-0.117750805,NA,NA,NA,-0.118299593,NA,0.204124145,0.463,1
808575,403,"Delmas, MA; Lessem, N",2014,Saving power to conserve your reputation? The effectiveness of private versus public information,0,0,NA,NA,0,0,1,NA,0,0,0,0,6,0,18,5,['Web portal'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,['On demand'],12,2847,1,block (room) level,441.692,1142.924,Bootstrapped clustered standard errors,NA,23,NA,actual control,0,0,0,1,0,1,1,1,Daily electricity consumption in Wh,NA,-1,"Los Angeles, California, United States",University,363,NA,t-test,Time & Household Fixed effects regression,Control-treatment,0.3865,66,NA,NA,22,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Los Angeles, California,United States,0.047521113,NA,NA,NA,0.047556933,NA,0.123091491,5.662717949,1
808575,404,"Delmas, MA; Lessem, N",2014,Saving power to conserve your reputation? The effectiveness of private versus public information,0,0,NA,NA,0,0,1,NA,0,1,0,0,6,0,13,5,"['Web portal', 'Posters']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"['On demand', 'weekly']",7,2847,1,block (room) level,1504.371,626.157,Bootstrapped clustered standard errors,NA,23,NA,actual control,0,0,0,1,0,1,1,1,Daily electricity consumption in Wh,NA,-1,"Los Angeles, California, United States",City,363,NA,t-test,Time & Household Fixed effects regression,Control-treatment,2.4025,66,NA,NA,22,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,Los Angeles, California,United States,0.283586696,NA,NA,NA,0.291578152,NA,0.123091491,19.28680769,1
885314,58,"Zhang, X.; Shen, J.; Yang, T.; Tang, L.; Wang, L.; Liu, Y.; Xu, P.",2019,"Smart meter and in-home display for energy savings in residential buildings: a pilot investigation in Shanghai, China",0,1,NA,NA,0,0,1,NA,0,0,0,0,NA,0,NA,NA,['In-home display'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,On demand,NA,NA,NA,NA,NA,NA,-888,100.1,76,53.8,actual control,0,0,0,0,1,0,0,0,Household energy consumption,9.1,-1,China,City,14,47.39,t-test,Difference of means,Control-treatment,NA,131,91,36.7,55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,China,0.095572322,0.192023634,NA,0.192023634,0.095864915,0.03148045,0.087370406,NA,1
